product_id,sales_year,sales_week of year,sales_product_quantity
18296,2023,30,6487
18296,2023,31,8251
18296,2023,32,8310
18296,2023,33,3399
18296,2023,34,5640
18296,2023,35,3960
18296,2023,36,8325
18296,2023,37,2469
18296,2023,38,4374
18296,2023,39,9847
18296,2023,40,9234
18296,2023,41,8923
18296,2023,42,6122
18296,2023,43,6387
18296,2023,44,8631
18296,2023,45,8226
18296,2023,46,6108
18296,2023,47,3224
18296,2023,48,3110
18296,2023,49,1957
18296,2023,50,8146
18296,2023,51,1560
18296,2023,52,8413
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
18296,2020,1,5136
18296,2020,2,3689
18296,2020,3,8190
18296,2020,4,3810
18296,2020,5,7152
18296,2020,6,1012
18296,2020,7,6938
18296,2020,8,8999
18296,2020,9,8219
18296,2020,10,6328
18296,2020,11,4621
18296,2020,12,4683
18296,2020,13,8872
18296,2020,14,6310
18296,2020,15,1652
18296,2020,16,6799
18296,2020,17,9812
18296,2020,18,4790
18296,2020,19,2645
18296,2020,20,5512
18296,2020,21,5759
18296,2020,22,6874
18296,2020,23,4688
18296,2020,24,8689
18296,2020,25,2379
18296,2020,26,5243
18296,2020,27,7507
18296,2020,28,8819
18296,2020,29,9593
18296,2020,30,3653
18296,2020,31,6611
18296,2020,32,7127
18296,2020,33,4923
18296,2020,34,9459
18296,2020,35,6912
18296,2020,36,6130
18296,2020,37,6439
18296,2020,38,8880
18296,2020,39,7449
18296,2020,40,2725
18296,2020,41,8522
18296,2020,42,5784
18296,2020,43,2232
18296,2020,44,9808
18296,2020,45,9338
18296,2020,46,8446
18296,2020,47,5616
18296,2020,48,5725
18296,2020,49,4677
18296,2020,50,7287
18296,2020,51,9480
18296,2020,52,2409
18296,2019,1,9205
18296,2019,2,1256
18296,2019,3,2721
18296,2019,4,2423
18296,2019,5,5953
18296,2019,6,3990
18296,2019,7,2195
18296,2019,8,5559
18296,2019,9,5365
18296,2019,10,2244
18296,2019,11,7766
18296,2019,12,6302
18296,2019,13,2306
18296,2019,14,3402
18296,2019,15,1496
18296,2019,16,4399
18296,2019,17,1909
18296,2019,18,1372
18296,2019,19,7236
18296,2019,20,2344
18296,2019,21,9515
18296,2019,22,3431
18296,2019,23,5670
18296,2019,24,3784
18296,2019,25,2695
18296,2019,26,2907
18296,2019,27,5814
18296,2019,28,1780
18296,2019,29,2019
18296,2019,30,2403
18296,2019,31,2426
18296,2019,32,9855
18296,2019,33,6868
18296,2019,34,1010
18296,2019,35,7330
18296,2019,36,3825
18296,2019,37,8464
18296,2019,38,4003
18296,2019,39,8195
18296,2019,40,7720
18296,2019,41,4088
18296,2019,42,2789
18296,2019,43,4036
18296,2019,44,8377
18296,2019,45,8598
18296,2019,46,5838
18296,2019,47,6872
18296,2019,48,4653
18296,2019,49,5299
18296,2019,50,1973
18296,2019,51,8083
18296,2019,52,6494
18430,2021,1,4406
18430,2021,2,6150
18430,2021,3,4129
18430,2021,4,1104
18430,2021,5,8433
18430,2021,6,8689
18430,2021,7,4567
18430,2021,8,5348
18430,2021,9,5390
18430,2021,10,7811
18430,2021,11,2181
18430,2021,12,5644
18430,2021,13,6873
18430,2021,14,5394
18430,2021,15,4534
18430,2021,16,6844
18430,2021,17,6939
18430,2021,18,7475
18430,2021,19,2774
18430,2021,20,9283
18430,2021,21,1446
18430,2021,22,1108
18430,2021,23,4239
18430,2021,24,6931
18430,2021,25,5053
18430,2021,26,5537
18430,2021,27,7361
18430,2021,28,2245
18430,2021,29,3720
18430,2021,30,9469
18430,2021,31,8741
18430,2021,32,6105
18430,2021,33,3922
18430,2021,34,3513
18430,2021,35,3801
18430,2021,36,7981
18430,2021,37,9221
18430,2021,38,7502
18430,2021,39,7038
18430,2021,40,7229
18430,2021,41,1364
18430,2021,42,2800
18430,2021,43,6958
18430,2021,44,8436
18430,2021,45,5793
18430,2021,46,9160
18430,2021,47,1179
18430,2021,48,4873
18430,2021,49,4960
18430,2021,50,2186
18430,2021,51,1773
18430,2021,52,5460
18430,2022,1,1352
18430,2022,2,7943
18430,2022,3,6202
18430,2022,4,6344
18430,2022,5,5507
18430,2022,6,5830
18430,2022,7,1117
18430,2022,8,1481
18430,2022,9,5287
18430,2022,10,7802
18430,2022,11,9298
18430,2022,12,5477
18430,2022,13,7533
18430,2022,14,1243
18430,2022,15,8012
18430,2022,16,1865
18430,2022,17,6329
18430,2022,18,1603
18430,2022,19,6756
18430,2022,20,5018
18430,2022,21,6192
18430,2022,22,3015
18430,2022,23,4380
18430,2022,24,4770
18430,2022,25,6829
18430,2022,26,2613
18430,2022,27,2879
18430,2022,28,6372
18430,2022,29,5108
18430,2022,30,9978
18430,2022,31,1148
18430,2022,32,2754
18430,2022,33,8378
18430,2022,34,7681
18430,2022,35,4756
18430,2022,36,6392
18430,2022,37,4052
18430,2022,38,6692
18430,2022,39,5218
18430,2022,40,5803
18430,2022,41,3377
18430,2022,42,6086
18430,2022,43,4182
18430,2022,44,4160
18430,2022,45,7576
18430,2022,46,9903
18430,2022,47,3586
18430,2022,48,3648
18430,2022,49,8313
18430,2022,50,2717
18430,2022,51,6308
18430,2022,52,8407
18430,2023,1,1870
18430,2023,2,4574
18430,2023,3,6827
18430,2023,4,8986
18430,2023,5,9462
18430,2023,6,9741
18430,2023,7,6769
18430,2023,8,6733
18430,2023,9,4240
18430,2023,10,5893
18430,2023,11,1886
18430,2023,12,6854
18430,2023,13,6318
18430,2023,14,3258
18430,2023,15,5382
18430,2023,16,2785
18430,2023,17,8727
18430,2023,18,1295
18430,2023,19,3597
18430,2023,20,1680
18430,2023,21,5890
18430,2023,22,5298
18430,2023,23,1324
18430,2023,24,8952
18430,2023,25,1986
18430,2023,26,4118
18430,2023,27,1760
18430,2023,28,8758
18430,2023,29,1906
18430,2023,30,6499
18430,2023,31,1364
18430,2023,32,8769
18430,2023,33,4413
18430,2023,34,9027
18430,2023,35,8939
18430,2023,36,4081
18430,2023,37,6448
18430,2023,38,4258
18430,2023,39,3107
18430,2023,40,8928
18430,2023,41,3933
18430,2023,42,3829
18430,2023,43,9633
18430,2023,44,6006
18430,2023,45,2559
18430,2023,46,2741
18430,2023,47,6830
18430,2023,48,8523
18430,2023,49,1625
18430,2023,50,2690
18430,2023,51,9282
18430,2023,52,7310
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
18430,2020,1,5529
18430,2020,2,6121
18430,2020,3,2975
18430,2020,4,4216
18430,2020,5,5515
18430,2020,6,6692
18430,2020,7,5939
18430,2020,8,6563
18430,2020,9,3963
18430,2020,10,5529
18430,2020,11,7786
18430,2020,12,7200
18430,2020,13,1976
18430,2020,14,8345
18430,2020,15,1045
18430,2020,16,2193
18430,2020,17,5512
18430,2020,18,5943
18430,2020,19,7282
18430,2020,20,1246
18430,2020,21,4219
18430,2020,22,9983
18430,2020,23,1636
18430,2020,24,4775
18430,2020,25,3421
18430,2020,26,5183
18430,2020,27,1712
18430,2020,28,6845
18430,2020,29,6323
18430,2020,30,7032
18430,2020,31,4644
18430,2020,32,8773
18430,2020,33,3108
18430,2020,34,4614
18430,2020,35,7957
18430,2020,36,6279
18430,2020,37,5332
18430,2020,38,4900
18430,2020,39,8939
18430,2020,40,7963
18430,2020,41,5568
18430,2020,42,8838
18430,2020,43,2845
18430,2020,44,1382
18430,2020,45,5112
18430,2020,46,8069
18430,2020,47,4810
18430,2020,48,2509
18430,2020,49,8573
18430,2020,50,2578
18430,2020,51,1879
18430,2020,52,3162
18430,2019,1,8714
18430,2019,2,2359
18430,2019,3,5431
18430,2019,4,9148
18430,2019,5,4960
18430,2019,6,4811
18430,2019,7,5242
18430,2019,8,5217
18430,2019,9,1080
18430,2019,10,3732
18430,2019,11,8833
18430,2019,12,3709
18430,2019,13,3422
18430,2019,14,4641
18430,2019,15,1667
18430,2019,16,3496
18430,2019,17,4499
18430,2019,18,9080
18430,2019,19,7823
18430,2019,20,2189
18430,2019,21,7604
18430,2019,22,9650
18430,2019,23,2025
18430,2019,24,8785
18430,2019,25,1071
18430,2019,26,6546
18430,2019,27,3685
18430,2019,28,8372
18430,2019,29,2848
18430,2019,30,3022
18430,2019,31,7338
18430,2019,32,4741
18430,2019,33,2298
18430,2019,34,5102
18430,2019,35,1904
18430,2019,36,4026
18430,2019,37,7709
18430,2019,38,5711
18430,2019,39,9021
18430,2019,40,6969
18430,2019,41,3620
18430,2019,42,3646
18430,2019,43,5865
18430,2019,44,8345
18430,2019,45,3289
18430,2019,46,8370
18430,2019,47,4872
18430,2019,48,8690
18430,2019,49,2440
18430,2019,50,1765
18430,2019,51,5092
18430,2019,52,3666
18659,2021,1,9655
18659,2021,2,6968
18659,2021,3,8641
18659,2021,4,3181
18659,2021,5,4888
18659,2021,6,1840
18659,2021,7,6899
18659,2021,8,5118
18659,2021,9,1565
18659,2021,10,7005
18659,2021,11,8226
18659,2021,12,6890
18659,2021,13,5311
18659,2021,14,8736
18659,2021,15,9848
18659,2021,16,3982
18659,2021,17,7083
18659,2021,18,1556
18659,2021,19,4019
18659,2021,20,3580
18659,2021,21,9146
18659,2021,22,9243
18659,2021,23,5019
18659,2021,24,4138
18659,2021,25,1671
18659,2021,26,1777
18659,2021,27,5927
18659,2021,28,4022
18659,2021,29,2860
18659,2021,30,4139
18659,2021,31,2074
18659,2021,32,7763
18659,2021,33,2986
18659,2021,34,7327
18659,2021,35,2046
18659,2021,36,3176
18659,2021,37,3338
18659,2021,38,1500
18659,2021,39,3233
18659,2021,40,5608
18659,2021,41,8234
18659,2021,42,8972
18659,2021,43,7610
18659,2021,44,1600
18659,2021,45,5284
18659,2021,46,5483
18659,2021,47,6901
18659,2021,48,7129
18659,2021,49,2754
18659,2021,50,3464
18659,2021,51,5482
18659,2021,52,8400
18659,2022,1,7806
18659,2022,2,9643
18659,2022,3,8396
18659,2022,4,8338
18659,2022,5,6241
18659,2022,6,8394
18659,2022,7,7437
18659,2022,8,5695
18659,2022,9,3588
18659,2022,10,2782
18659,2022,11,6947
18659,2022,12,7594
18659,2022,13,4520
18659,2022,14,4218
18659,2022,15,4757
18659,2022,16,5016
18659,2022,17,3837
18659,2022,18,7000
18659,2022,19,8034
18659,2022,20,8309
18659,2022,21,5239
18659,2022,22,5428
18659,2022,23,5150
18659,2022,24,2446
18659,2022,25,7468
18659,2022,26,6790
18659,2022,27,5175
18659,2022,28,6080
18659,2022,29,1864
18659,2022,30,7860
18659,2022,31,9663
18659,2022,32,7217
18659,2022,33,6672
18659,2022,34,2502
18659,2022,35,5684
18659,2022,36,2410
18659,2022,37,4770
18659,2022,38,5659
18659,2022,39,5001
18659,2022,40,4483
18659,2022,41,5562
18659,2022,42,1598
18659,2022,43,4041
18659,2022,44,9160
18659,2022,45,7391
18659,2022,46,8287
18659,2022,47,1066
18659,2022,48,9123
18659,2022,49,3750
18659,2022,50,9661
18659,2022,51,7806
18659,2022,52,7429
18659,2023,1,9123
18659,2023,2,2631
18659,2023,3,7452
18659,2023,4,1774
18659,2023,5,7107
18659,2023,6,8804
18659,2023,7,5019
18659,2023,8,1929
18659,2023,9,4012
18659,2023,10,6024
18659,2023,11,7264
18659,2023,12,8973
18659,2023,13,5729
18659,2023,14,8961
18659,2023,15,3819
18659,2023,16,7655
18659,2023,17,2184
18659,2023,18,9480
18659,2023,19,7343
18659,2023,20,1527
18659,2023,21,1916
18659,2023,22,4574
18659,2023,23,4319
18659,2023,24,2406
18659,2023,25,2241
18659,2023,26,6206
18659,2023,27,8249
18659,2023,28,4133
18659,2023,29,1798
18659,2023,30,2523
18659,2023,31,8209
18659,2023,32,5928
18659,2023,33,3888
18659,2023,34,3690
18659,2023,35,5091
18659,2023,36,8282
18659,2023,37,7249
18659,2023,38,1690
18659,2023,39,9719
18659,2023,40,2495
18659,2023,41,1892
18659,2023,42,9578
18659,2023,43,6873
18659,2023,44,5503
18659,2023,45,1897
18659,2023,46,1710
18659,2023,47,4695
18659,2023,48,3686
18659,2023,49,8188
18659,2023,50,6778
18659,2023,51,8768
18659,2023,52,6013
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
18659,2020,1,7152
18659,2020,2,1456
18659,2020,3,6914
18659,2020,4,5368
18659,2020,5,5088
18659,2020,6,9399
18659,2020,7,2937
18659,2020,8,2146
18659,2020,9,6152
18659,2020,10,5299
18659,2020,11,9118
18659,2020,12,9634
18659,2020,13,8759
18659,2020,14,8953
18659,2020,15,5784
18659,2020,16,2461
18659,2020,17,2159
18659,2020,18,1386
18659,2020,19,8192
18659,2020,20,5775
18659,2020,21,4409
18659,2020,22,1689
18659,2020,23,8028
18659,2020,24,8262
18659,2020,25,6664
18659,2020,26,7766
18659,2020,27,1952
18659,2020,28,7142
18659,2020,29,6967
18659,2020,30,8205
18659,2020,31,3484
18659,2020,32,2854
18659,2020,33,4231
18659,2020,34,3597
18659,2020,35,8829
18659,2020,36,9186
18659,2020,37,4983
18659,2020,38,7963
18659,2020,39,7684
18659,2020,40,1656
18659,2020,41,8743
18659,2020,42,7839
18659,2020,43,7312
18659,2020,44,8938
18659,2020,45,7176
18659,2020,46,4285
18659,2020,47,6559
18659,2020,48,4563
18659,2020,49,5584
18659,2020,50,5817
18659,2020,51,6041
18659,2020,52,7182
18659,2019,1,9026
18659,2019,2,4244
18659,2019,3,2040
18659,2019,4,3273
18659,2019,5,4629
18659,2019,6,3114
18659,2019,7,8364
18659,2019,8,2677
18659,2019,9,4094
18659,2019,10,6873
18659,2019,11,3284
18659,2019,12,6052
18659,2019,13,8062
18659,2019,14,2589
18659,2019,15,3520
18659,2019,16,5648
18659,2019,17,6729
18659,2019,18,1694
18659,2019,19,8807
18659,2019,20,4683
18659,2019,21,7704
18659,2019,22,8368
18659,2019,23,2971
18659,2019,24,9055
18659,2019,25,5218
18659,2019,26,2868
18659,2019,27,2671
18659,2019,28,2728
18659,2019,29,8632
18659,2019,30,7403
18659,2019,31,7092
18659,2019,32,3142
18659,2019,33,7184
18659,2019,34,7010
18659,2019,35,1253
18659,2019,36,5102
18659,2019,37,4542
18659,2019,38,3775
18659,2019,39,8678
18659,2019,40,7212
18659,2019,41,5637
18659,2019,42,7034
18659,2019,43,9457
18659,2019,44,7476
18659,2019,45,4148
18659,2019,46,4359
18659,2019,47,2004
18659,2019,48,5717
18659,2019,49,4271
18659,2019,50,1209
18659,2019,51,6539
18659,2019,52,1153
18846,2021,1,4593
18846,2021,2,9606
18846,2021,3,2284
18846,2021,4,4148
18846,2021,5,1768
18846,2021,6,6607
18846,2021,7,4202
18846,2021,8,3787
18846,2021,9,3210
18846,2021,10,8399
18846,2021,11,7338
18846,2021,12,9733
18846,2021,13,1358
18846,2021,14,1849
18846,2021,15,8498
18846,2021,16,5522
18846,2021,17,3544
18846,2021,18,2831
18846,2021,19,2472
18846,2021,20,1329
18846,2021,21,6851
18846,2021,22,8032
18846,2021,23,6266
18846,2021,24,5354
18846,2021,25,7435
18846,2021,26,8978
18846,2021,27,5238
18846,2021,28,7112
18846,2021,29,5722
18846,2021,30,2388
18846,2021,31,5185
18846,2021,32,9911
18846,2021,33,4235
18846,2021,34,5576
18846,2021,35,2100
18846,2021,36,9864
18846,2021,37,9708
18846,2021,38,3532
18846,2021,39,8770
18846,2021,40,4670
18846,2021,41,1781
18846,2021,42,4523
18846,2021,43,7131
18846,2021,44,5782
18846,2021,45,5995
18846,2021,46,2501
18846,2021,47,4080
18846,2021,48,1502
18846,2021,49,4885
18846,2021,50,9009
18846,2021,51,1623
18846,2021,52,2050
18846,2022,1,8385
18846,2022,2,7081
18846,2022,3,6484
18846,2022,4,4772
18846,2022,5,4916
18846,2022,6,5018
18846,2022,7,2329
18846,2022,8,5114
18846,2022,9,4367
18846,2022,10,9095
18846,2022,11,6141
18846,2022,12,4951
18846,2022,13,6084
18846,2022,14,2573
18846,2022,15,3634
18846,2022,16,3768
18846,2022,17,6302
18846,2022,18,7250
18846,2022,19,2211
18846,2022,20,9967
18846,2022,21,6955
18846,2022,22,2160
18846,2022,23,6977
18846,2022,24,8041
18846,2022,25,3383
18846,2022,26,6876
18846,2022,27,4540
18846,2022,28,5635
18846,2022,29,2095
18846,2022,30,6901
18846,2022,31,9215
18846,2022,32,2079
18846,2022,33,9370
18846,2022,34,3847
18846,2022,35,2960
18846,2022,36,2473
18846,2022,37,5888
18846,2022,38,5979
18846,2022,39,2212
18846,2022,40,6697
18846,2022,41,1419
18846,2022,42,4659
18846,2022,43,6283
18846,2022,44,2340
18846,2022,45,6137
18846,2022,46,6189
18846,2022,47,2361
18846,2022,48,1591
18846,2022,49,1526
18846,2022,50,8855
18846,2022,51,2292
18846,2022,52,2654
18846,2023,1,1187
18846,2023,2,3758
18846,2023,3,9720
18846,2023,4,9625
18846,2023,5,7431
18846,2023,6,7037
18846,2023,7,9494
18846,2023,8,5182
18846,2023,9,7973
18846,2023,10,1437
18846,2023,11,1832
18846,2023,12,9988
18846,2023,13,9751
18846,2023,14,9953
18846,2023,15,6794
18846,2023,16,4574
18846,2023,17,4785
18846,2023,18,6220
18846,2023,19,8750
18846,2023,20,7818
18846,2023,21,1684
18846,2023,22,5233
18846,2023,23,1577
18846,2023,24,9007
18846,2023,25,1227
18846,2023,26,3328
18846,2023,27,3731
18846,2023,28,1430
18846,2023,29,2709
18846,2023,30,6782
18846,2023,31,2234
18846,2023,32,9493
18846,2023,33,6205
18846,2023,34,2420
18846,2023,35,1768
18846,2023,36,7034
18846,2023,37,9635
18846,2023,38,4104
18846,2023,39,5355
18846,2023,40,4305
18846,2023,41,2538
18846,2023,42,2331
18846,2023,43,9168
18846,2023,44,7939
18846,2023,45,9261
18846,2023,46,6558
18846,2023,47,6944
18846,2023,48,8126
18846,2023,49,1480
18846,2023,50,6263
18846,2023,51,5094
18846,2023,52,7167
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
18846,2020,1,4037
18846,2020,2,1232
18846,2020,3,4131
18846,2020,4,8634
18846,2020,5,1233
18846,2020,6,2391
18846,2020,7,1889
18846,2020,8,8902
18846,2020,9,1745
18846,2020,10,1427
18846,2020,11,1731
18846,2020,12,1799
18846,2020,13,7507
18846,2020,14,8025
18846,2020,15,8624
18846,2020,16,9326
18846,2020,17,6383
18846,2020,18,7207
18846,2020,19,3538
18846,2020,20,4718
18846,2020,21,9232
18846,2020,22,4367
18846,2020,23,6008
18846,2020,24,6229
18846,2020,25,8388
18846,2020,26,3415
18846,2020,27,8171
18846,2020,28,3949
18846,2020,29,5261
18846,2020,30,6145
18846,2020,31,4466
18846,2020,32,4088
18846,2020,33,2115
18846,2020,34,5578
18846,2020,35,3590
18846,2020,36,8372
18846,2020,37,4573
18846,2020,38,3978
18846,2020,39,8313
18846,2020,40,8022
18846,2020,41,5975
18846,2020,42,5925
18846,2020,43,9047
18846,2020,44,9090
18846,2020,45,9051
18846,2020,46,6292
18846,2020,47,7645
18846,2020,48,6403
18846,2020,49,4430
18846,2020,50,2995
18846,2020,51,7030
18846,2020,52,4891
18846,2019,1,8145
18846,2019,2,9498
18846,2019,3,3102
18846,2019,4,4030
18846,2019,5,9524
18846,2019,6,9107
18846,2019,7,1242
18846,2019,8,2884
18846,2019,9,9015
18846,2019,10,7747
18846,2019,11,9494
18846,2019,12,5330
18846,2019,13,8863
18846,2019,14,4109
18846,2019,15,3186
18846,2019,16,2550
18846,2019,17,1646
18846,2019,18,7144
18846,2019,19,5656
18846,2019,20,9904
18846,2019,21,1537
18846,2019,22,7572
18846,2019,23,1234
18846,2019,24,7539
18846,2019,25,2374
18846,2019,26,2909
18846,2019,27,8218
18846,2019,28,1080
18846,2019,29,3083
18846,2019,30,2690
18846,2019,31,1756
18846,2019,32,3670
18846,2019,33,4751
18846,2019,34,9659
18846,2019,35,6261
18846,2019,36,7852
18846,2019,37,2494
18846,2019,38,6740
18846,2019,39,9055
18846,2019,40,1901
18846,2019,41,1672
18846,2019,42,9630
18846,2019,43,1444
18846,2019,44,9655
18846,2019,45,3198
18846,2019,46,3287
18846,2019,47,5008
18846,2019,48,1496
18846,2019,49,2463
18846,2019,50,7828
18846,2019,51,5253
18846,2019,52,1493
20152,2021,1,6065
20152,2021,2,6430
20152,2021,3,2426
20152,2021,4,2793
20152,2021,5,3723
20152,2021,6,1658
20152,2021,7,5761
20152,2021,8,8630
20152,2021,9,9741
20152,2021,10,9834
20152,2021,11,5350
20152,2021,12,1207
20152,2021,13,5190
20152,2021,14,2883
20152,2021,15,3886
20152,2021,16,1477
20152,2021,17,9953
20152,2021,18,9381
20152,2021,19,7854
20152,2021,20,1755
20152,2021,21,5931
20152,2021,22,6724
20152,2021,23,5150
20152,2021,24,5060
20152,2021,25,5765
20152,2021,26,4612
20152,2021,27,7553
20152,2021,28,8378
20152,2021,29,2689
20152,2021,30,2316
20152,2021,31,8130
20152,2021,32,4186
20152,2021,33,6789
20152,2021,34,2145
20152,2021,35,5394
20152,2021,36,8942
20152,2021,37,8548
20152,2021,38,1560
20152,2021,39,2912
20152,2021,40,2864
20152,2021,41,1296
20152,2021,42,3409
20152,2021,43,8630
20152,2021,44,2461
20152,2021,45,5292
20152,2021,46,3268
20152,2021,47,1994
20152,2021,48,7554
20152,2021,49,1007
20152,2021,50,3515
20152,2021,51,2417
20152,2021,52,3316
20152,2022,1,8358
20152,2022,2,4932
20152,2022,3,7204
20152,2022,4,2287
20152,2022,5,2118
20152,2022,6,9744
20152,2022,7,8637
20152,2022,8,1660
20152,2022,9,9907
20152,2022,10,7922
20152,2022,11,9104
20152,2022,12,7337
20152,2022,13,3529
20152,2022,14,4970
20152,2022,15,4407
20152,2022,16,8416
20152,2022,17,5760
20152,2022,18,2897
20152,2022,19,7364
20152,2022,20,9464
20152,2022,21,5087
20152,2022,22,5374
20152,2022,23,8607
20152,2022,24,5019
20152,2022,25,1815
20152,2022,26,8255
20152,2022,27,1922
20152,2022,28,5867
20152,2022,29,2264
20152,2022,30,4724
20152,2022,31,3722
20152,2022,32,6355
20152,2022,33,3550
20152,2022,34,6319
20152,2022,35,7686
20152,2022,36,2673
20152,2022,37,5587
20152,2022,38,6353
20152,2022,39,7857
20152,2022,40,2666
20152,2022,41,5511
20152,2022,42,7172
20152,2022,43,2384
20152,2022,44,5403
20152,2022,45,4954
20152,2022,46,7305
20152,2022,47,9252
20152,2022,48,8238
20152,2022,49,7981
20152,2022,50,7026
20152,2022,51,7609
20152,2022,52,9664
20152,2023,1,1958
20152,2023,2,9724
20152,2023,3,1493
20152,2023,4,8042
20152,2023,5,1081
20152,2023,6,7999
20152,2023,7,3970
20152,2023,8,1011
20152,2023,9,8824
20152,2023,10,1761
20152,2023,11,4185
20152,2023,12,1025
20152,2023,13,2806
20152,2023,14,7651
20152,2023,15,6664
20152,2023,16,6154
20152,2023,17,6824
20152,2023,18,4659
20152,2023,19,2525
20152,2023,20,1760
20152,2023,21,1594
20152,2023,22,8192
20152,2023,23,2055
20152,2023,24,4083
20152,2023,25,4675
20152,2023,26,6957
20152,2023,27,6255
20152,2023,28,5228
20152,2023,29,5181
20152,2023,30,2830
20152,2023,31,4395
20152,2023,32,2203
20152,2023,33,3810
20152,2023,34,4092
20152,2023,35,4044
20152,2023,36,7071
20152,2023,37,8272
20152,2023,38,5673
20152,2023,39,4514
20152,2023,40,7192
20152,2023,41,1144
20152,2023,42,8507
20152,2023,43,5857
20152,2023,44,2377
20152,2023,45,4146
20152,2023,46,6024
20152,2023,47,1793
20152,2023,48,6756
20152,2023,49,5414
20152,2023,50,2110
20152,2023,51,6672
20152,2023,52,5053
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
20152,2020,1,5419
20152,2020,2,8960
20152,2020,3,7078
20152,2020,4,2437
20152,2020,5,9620
20152,2020,6,8032
20152,2020,7,6731
20152,2020,8,4378
20152,2020,9,9584
20152,2020,10,7347
20152,2020,11,7401
20152,2020,12,7629
20152,2020,13,5541
20152,2020,14,8876
20152,2020,15,9533
20152,2020,16,9324
20152,2020,17,1264
20152,2020,18,2434
20152,2020,19,6327
20152,2020,20,6097
20152,2020,21,2660
20152,2020,22,6692
20152,2020,23,3354
20152,2020,24,9457
20152,2020,25,7461
20152,2020,26,8044
20152,2020,27,6497
20152,2020,28,5549
20152,2020,29,7334
20152,2020,30,7010
20152,2020,31,5926
20152,2020,32,7065
20152,2020,33,3179
20152,2020,34,5967
20152,2020,35,1634
20152,2020,36,4631
20152,2020,37,5677
20152,2020,38,3218
20152,2020,39,2389
20152,2020,40,5276
20152,2020,41,2249
20152,2020,42,8640
20152,2020,43,6712
20152,2020,44,2245
20152,2020,45,9245
20152,2020,46,1442
20152,2020,47,7976
20152,2020,48,5675
20152,2020,49,8953
20152,2020,50,5377
20152,2020,51,8058
20152,2020,52,1822
20152,2019,1,3939
20152,2019,2,8096
20152,2019,3,6765
20152,2019,4,2031
20152,2019,5,1562
20152,2019,6,1340
20152,2019,7,5567
20152,2019,8,8862
20152,2019,9,3296
20152,2019,10,1234
20152,2019,11,6202
20152,2019,12,2291
20152,2019,13,5727
20152,2019,14,9720
20152,2019,15,3939
20152,2019,16,6435
20152,2019,17,7981
20152,2019,18,6392
20152,2019,19,8972
20152,2019,20,2233
20152,2019,21,3800
20152,2019,22,3775
20152,2019,23,7044
20152,2019,24,4487
20152,2019,25,8383
20152,2019,26,4850
20152,2019,27,5997
20152,2019,28,1890
20152,2019,29,6920
20152,2019,30,2188
20152,2019,31,6644
20152,2019,32,1740
20152,2019,33,2369
20152,2019,34,3000
20152,2019,35,2471
20152,2019,36,2536
20152,2019,37,1318
20152,2019,38,6153
20152,2019,39,2894
20152,2019,40,8991
20152,2019,41,9592
20152,2019,42,6935
20152,2019,43,1723
20152,2019,44,3329
20152,2019,45,3770
20152,2019,46,8545
20152,2019,47,5846
20152,2019,48,1267
20152,2019,49,1569
20152,2019,50,2973
20152,2019,51,9737
20152,2019,52,3822
20342,2021,1,5460
20342,2021,2,1270
20342,2021,3,8641
20342,2021,4,9930
20342,2021,5,7680
20342,2021,6,2257
20342,2021,7,9250
20342,2021,8,6370
